beaconid, anchorId, time, rssi
b2,b827eb0827cf,1633513227436,-77
b2,b827eb640a9c,1633513227462,-74
b2,b827ebdef939,1633513227475,-88
b2,b827ebed958b,1633513227477,-77
b2,b827eb5b744d,1633513227479,-75
b2,b827ebd2aa10,1633513227483,-80
b2,b827eb259b99,1633513227485,-80
b2,b827ebc26413,1633513227490,-68
b2,b827ebd17612,1633513227499,-96
b2,b827eb3f8951,1633513227512,-83
b2,b827eb3ab224,1633513227525,-81
b2,b827eb0827cf,1633513227944,-69
b2,b827eb640a9c,1633513227967,-53
b2,b827ebed958b,1633513227984,-73
b2,b827eb5b744d,1633513227986,-75
b2,b827ebc26413,1633513227996,-68
b2,b827eb3f8951,1633513228018,-82
b2,b827ebc26413,1633513228506,-68
b2,b827eb0827cf,1633513228958,-78
b2,b827ebdef939,1633513228996,-86
b2,b827ebed958b,1633513228998,-73
b2,b827ebfa82f0,1633513229009,-80
b2,b827ebd17612,1633513229019,-86
b2,b827eb3ab224,1633513229047,-87
b2,b827eb0827cf,1633513229458,-59
b2,b827eb527b42,1633513229496,-77
b2,b827ebed958b,1633513229498,-77
b2,b827eb259b99,1633513229507,-66
b2,b827ebc26413,1633513229510,-71
b2,b827eb3ab224,1633513229547,-75
b2,b827eb0827cf,1633513229958,-76
b2,b827eb640a9c,1633513229984,-75
b2,b827ebdef939,1633513229997,-75
b2,b827ebed958b,1633513229999,-77
b2,b827eb5b744d,1633513230001,-76
b2,b827ebd2aa10,1633513230004,-66
b2,b827ebc26413,1633513230012,-68
b2,b827eb259b99,1633513230016,-80
b2,b827eb3f8951,1633513230034,-83
b2,b827eb3ab224,1633513230048,-67
b2,b827eb0827cf,1633513230466,-75
b2,b827ebed958b,1633513230507,-77
b2,b827ebd2aa10,1633513230512,-79
b2,b827eb259b99,1633513230515,-81
b2,b827eb0827cf,1633513230974,-69
b2,b827eb640a9c,1633513230998,-54
b2,b827eb527b42,1633513231011,-93
b2,b827ebdef939,1633513231011,-70
b2,b827ebed958b,1633513231016,-73
b2,b827eb5b744d,1633513231017,-61
b2,b827ebfa82f0,1633513231026,-81
b2,b827ebc26413,1633513231027,-53
b2,b827eb3f8951,1633513231049,-83
b2,b827eb3ab224,1633513231064,-84
b2,b827eb640a9c,1633513231502,-67
b2,b827eb527b42,1633513231515,-79
